EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,TOTAL_GOALS,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,HALF_TIME_SCORE,252244607,Half Time Score,7,2 vs 2,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,70,80,8.81,65,75,28.7,65,75,28.76,48.38,65
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,HALF_TIME_SCORE,252244607,Half Time Score,9,0 vs 2,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,23,26,47.65,20,23,50.44,19.5,23,50.54,66.64,19.5
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,HALF_TIME_SCORE,252244607,Half Time Score,3,1 vs 1,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,7.8,8.6,0.28,7.6,8,4.26,7.8,8,4.26,28.89,7.8
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,HALF_TIME_SCORE,252244607,Half Time Score,4,0 vs 1,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,6.4,7,41.17,6.4,7,65.35,6.2,7,68.13,149.37,7
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,MATCH_ODDS,252244517,Match Odds,58805,The Draw,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,4,4.1,2523.61,4.1,4.2,3540.14,4.1,4.2,4912.07,14640.14,4.1
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,MATCH_ODDS,252244517,Match Odds,1205124,Melbourne Victory,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,2.04,2.06,17842.76,2.12,2.14,23346.44,2.16,2.18,32801.32,112179.33,2.1
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,MATCH_ODDS,252244517,Match Odds,6480414,Western Sydney Wanderers,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,3.7,3.8,3646.83,3.4,3.45,6325.24,3.35,3.45,11510.62,98373.08,3.7
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_A_1,252244597,Melbourne Victory +1,10062536,Melbourne Victory +1,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.34,1.4,,1.33,1.47,8.05,1.39,1.45,8.05,37.71,1.36
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_A_1,252244597,Melbourne Victory +1,21174308,Western Sydney Wanderers vs1,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,8.2,9.2,1.42,7.2,7.8,3.18,7.2,7.6,258.26,260,7.4
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_A_1,252244597,Melbourne Victory +1,151478,Draw,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,6,6.8,2.04,5.8,6.2,4.04,5.9,6.6,8.59,13.04,6.2
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,CLEAN_SHEET,252244598,Melbourne Victory Clean Sheet,30246,Yes,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,3.6,3.75,6.07,3.65,4.1,10.19,3.95,4.2,10.21,10.21,4.1
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,CLEAN_SHEET,252244598,Melbourne Victory Clean Sheet,110503,No,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.36,1.39,74.46,1.32,1.4,80.52,1.32,1.34,80.52,80.52,1.32
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,WIN_BOTH_HALVES,252244599,Melbourne Victory Win Both Halves,30246,Yes,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,5.6,1000,,5.6,1000,,5.6,1000,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,WIN_BOTH_HALVES,252244599,Melbourne Victory Win Both Halves,110503,No,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,,1000,,,1000,,,1000,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_A_WIN_TO_NIL,252244600,Melbourne Victory Win to Nil,30246,Yes,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,4.3,4.6,2.11,4.3,5.2,8.13,4.7,5.2,8.13,8.13,5
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_A_WIN_TO_NIL,252244600,Melbourne Victory Win to Nil,110503,No,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.27,1.31,2.22,1.25,1.3,8.29,1.24,1.27,8.29,8.29,1.25
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_05,252244519,Over/Under 0.5 Goals,5851482,Under 0.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,20,21,161.7,23,24,255.19,22,24,667.05,1082.33,23
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_05,252244519,Over/Under 0.5 Goals,5851483,Over 0.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.05,1.06,6083.32,1.04,1.05,9152.26,1.04,1.05,10068.88,14416.37,1.05
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_15,252244520,Over/Under 1.5 Goals,1221386,Over 1.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.21,1.22,2958.93,1.2,1.21,3353.01,1.19,1.21,5561.87,48390.79,1.2
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_15,252244520,Over/Under 1.5 Goals,1221385,Under 1.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,5.5,5.8,155.66,5.8,6.2,181.71,5.9,6.2,514.59,71092.39,6.2
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_25,252244521,Over/Under 2.5 Goals,47973,Over 2.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.64,1.66,1523.93,1.61,1.62,2565.72,1.58,1.6,4899.36,57688.04,1.58
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_25,252244521,Over/Under 2.5 Goals,47972,Under 2.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,2.5,2.56,388.2,2.6,2.68,1564.83,2.62,2.72,2071.62,56655.73,2.7
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_35,252244522,Over/Under 3.5 Goals,1222345,Over 3.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,2.6,2.64,1012.55,2.5,2.56,1168.8,2.52,2.56,1712.84,7440.65,2.46
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_35,252244522,Over/Under 3.5 Goals,1222344,Under 3.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.59,1.63,435.77,1.64,1.68,598.66,1.64,1.67,4965.84,28075.87,1.66
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_45,252244523,Over/Under 4.5 Goals,1222346,Over 4.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,4.8,4.9,336.36,4.5,4.8,380.94,4.7,4.8,510.59,3136.96,4.6
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_45,252244523,Over/Under 4.5 Goals,1222347,Under 4.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.24,1.27,251.66,1.26,1.28,324.09,1.26,1.27,1603.19,33893.01,1.27
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_55,252244524,Over/Under 5.5 Goals,1485568,Over 5.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,10,11,120.9,9.2,9.6,257.94,9.2,9.8,325.3,809.34,9.2
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_55,252244524,Over/Under 5.5 Goals,1485567,Under 5.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.1,1.11,679.74,1.11,1.13,765.93,1.11,1.13,1378.83,7151.51,1.12
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_65,252244525,Over/Under 6.5 Goals,2542449,Over 6.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,25,30,39.77,21,24,96.52,23,24,150.43,389.73,23
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_65,252244525,Over/Under 6.5 Goals,2542448,Under 6.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.04,1.05,940.72,1.04,1.05,1032.75,1.04,1.05,1288.5,5173.03,1.05
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_75,252244526,Over/Under 7.5 Goals,1485573,Over 7.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,38,75,17.63,50,75,20.41,48,60,25.91,135.53,60
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_75,252244526,Over/Under 7.5 Goals,1485572,Under 7.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.01,1.02,147.13,1.01,1.02,147.13,1.01,1.02,649.23,1060.96,1.02
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_85,252244527,Over/Under 8.5 Goals,2407529,Over 8.5 Goals,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,160,230,6.25,160,230,11.04,70,220,63.04,64.77,160
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,OVER_UNDER_85,252244527,Over/Under 8.5 Goals,2407528,Under 8.5 Goals,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,,1.01,152.89,,1.01,152.89,,1.01,182.08,460.1,1.01
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,8215951,7 goals or more,-7,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,21.92,36.3,,,,,21.88,29.86,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,285474,6 goals or more,-6,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,8.77,13.89,,,12,,8.9,11.93,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,12453962,5 goals or more,-5,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,4.39,5.87,,,,,4.25,4.81,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,17481499,4 goals or more,-4,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,2.58,2.75,,2.42,,,2.42,2.59,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,285471,3 goals or more,-3,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.52,1.71,,1.47,,,1.47,1.63,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,285470,2 goals or more,-2,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.2,1.24,,1.15,1.27,,1.18,1.22,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TOTAL_GOALS,252244614,Total Goals,285469,1 goals or more,-1,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.04,1.07,,1.02,,,1.04,1.06,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,ODD_OR_EVEN,252244613,Total Goals Odd/Even,955467,Even,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.93,2.04,,1.86,2.14,,1.93,2.02,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,ODD_OR_EVEN,252244613,Total Goals Odd/Even,955466,Odd,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.97,2,2.37,1.88,2,2.37,1.96,2,2.39,2.39,1.98
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_B_1,252244609,Western Sydney Wanderers +1,10062539,Melbourne Victory vs1,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,3.65,3.95,107.54,3.8,4.3,113.3,3.8,4.1,153.3,153.8,3.95
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_B_1,252244609,Western Sydney Wanderers +1,151478,Draw,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,4.3,4.7,8.49,4.6,5,11.65,4.6,5,15.42,15.92,4.9
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_B_1,252244609,Western Sydney Wanderers +1,20994930,Western Sydney Wanderers +1,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.88,2,459.18,1.77,1.93,459.18,1.84,1.91,465.18,485.3,1.93
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,CLEAN_SHEET,252244612,Western Sydney Wanderers Clean Sheet,110503,No,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.18,1.21,26.9,1.18,1.26,26.9,1.18,1.21,26.9,26.9,1.19
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,CLEAN_SHEET,252244612,Western Sydney Wanderers Clean Sheet,30246,Yes,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,5.9,6.6,9.29,5.3,6.2,9.29,5.8,6.2,9.29,9.29,6.4
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,WIN_BOTH_HALVES,252244611,Western Sydney Wanderers Win Both Halves,30246,Yes,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,13.5,1000,,13,1000,,13,1000,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,WIN_BOTH_HALVES,252244611,Western Sydney Wanderers Win Both Halves,110503,No,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,,1000,,,1000,,,1000,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_B_WIN_TO_NIL,252244610,Western Sydney Wanderers Win to Nil,110503,No,0,LOSER,0,Melbourne Victory,Western Sydney Wanderers,1,0,1,1.12,1.14,,1.11,960,,1.12,1.15,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Melbourne Victory v Western Sydney Wanderers,35096192,TEAM_B_WIN_TO_NIL,252244610,Western Sydney Wanderers Win to Nil,30246,Yes,0,WINNER,1,Melbourne Victory,Western Sydney Wanderers,1,0,1,8.2,9.2,4.07,1.01,8.6,4.07,7.8,8.6,4.07,4.07,9
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-4,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-4,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-3.75,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-3.75,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-3.5,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,14.45,19.72,,14.45,20.6,,15.3,23.98,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-3.5,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-3.25,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,13.73,18.83,,13.73,19.65,,13.73,22.91,,19.83,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-3.25,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-3,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,13,17.94,,13,18.72,,13,17,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-3,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-2.75,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-2.75,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,7.76,10.42,,7.76,10.48,,7.76,10.48,,2122.01,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-2.5,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,0.02,0.02,14.5
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-2.5,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,5.76,8.41,15.99,5.76,8.41,15.99,5.76,7,23.04,47.31,7
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-2.25,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-2.25,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,5.17,6.69,,5.17,6.84,,5.17,6.84,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-2,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-2,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,5.11,6.16,,5.23,5.85,10.97,5.23,5.94,66.27,112.3,5.83
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-1.75,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,1.01,,,1.01,,,1.01,,,,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-1.75,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,3.67,3.96,,3.65,4.23,,3.65,4.23,,43.57,
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-1.5,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,16.1,19.85,,14.12,17.67,3.02,14.12,17.67,14.63,14.63,15.5
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,370132,Perth Glory,-1.5,WINNER,1,Perth Glory,Central Coast Mariners,3,3,0,2.94,3.25,5.44,3.05,3.38,5.44,2.97,3.38,5.44,114.04,3
2026-01-10 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Central Coast Mariners,35096226,ASIAN_HANDICAP,252244633,Asian Handicap,1205126,Central Coast Mariners,-1.25,LOSER,0,Perth Glory,Central Coast Mariners,3,3,0,11.59,20.18,,13.18,16.6,3.56,13.18,16.6,3.56,3.56,14.66
